country,type,date_start,date_end,policy_id,entry_type,correct_type,update_type,update_level,date_announced,init_country_level,type_sub_cat
Germany,Other Policy Not Listed Above,2020-07-01,2021-06-30,2122036,new_entry,original,,,2020-05-28,National,
Germany,Other Policy Not Listed Above,2020-08-10,2020-08-30,7138866,update,original,Change of Policy,Strengthening,2020-08-07,Provincial,
Germany,Other Policy Not Listed Above,2020-08-25,2021-12-31,1541147,update,original,Change of Policy,,2020-08-25,National,
Germany,Other Policy Not Listed Above,2020-08-28,2020-09-04,2989938,new_entry,original,,,2020-08-28,Municipal,
Germany,Other Policy Not Listed Above,2020-09-02,2020-11-04,7138866,update,original,Change of Policy,Strengthening,2020-09-01,Provincial,
Germany,Other Policy Not Listed Above,2020-09-07,2020-10-31,4516921,new_entry,original,,,2020-08-18,National,
Germany,Other Policy Not Listed Above,2020-12-01,2020-12-13,7599051,new_entry,original,,,2020-11-30,Provincial,
Germany,Other Policy Not Listed Above,2021-03-08,2021-03-22,5916503,new_entry,original,,,2021-03-06,Provincial,
Germany,Public Awareness Measures,2020-03-04,2020-05-04,592424,new_entry,original,,,2020-03-04,National,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-03-27,2020-03-28,278258,new_entry,original,,,2020-03-27,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-04-06,2020-04-10,4179055,new_entry,original,,,2020-04-06,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-04-12,2021-04-15,6272682,new_entry,original,,,2020-04-11,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-04-20,2020-05-05,8512613,new_entry,original,,,2020-04-17,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2020-05-06,2021-01-09,8512613,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2020-07-02,2020-08-31,6224313,new_entry,original,,,2020-06-30,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-09-14,2021-03-31,4700073,new_entry,original,,,2020-09-14,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-10-17,2021-11-12,2491260,new_entry,original,,,2020-10-16,Municipal,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-11-11,2020-11-17,6277216,new_entry,original,,,2020-11-10,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2020-11-11,2020-11-17,2345999,new_entry,original,,,2020-11-10,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2020-11-13,2021-11-12,2491260,update,original,Change of Policy,Strengthening,2020-10-16,Municipal,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-11-18,2020-12-13,6277216,update,original,Change of Policy,Strengthening,2020-11-10,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2020-11-18,2021-01-10,2345999,update,original,Change of Policy,Strengthening,2020-11-10,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2020-12-14,2021-01-10,737102,new_entry,original,,,2020-12-11,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2020-12-16,2021-03-28,6277216,update,original,Change of Policy,Strengthening,2020-11-10,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2021-01-10,2021-03-28,8512613,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Gathering information related to COVID-19 from the public
Germany,Public Awareness Measures,2021-01-25,2021-07-25,3500481,new_entry,original,,,2021-01-19,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Public Awareness Measures,2021-03-26,2021-04-15,3535939,new_entry,original,,,2021-03-26,Provincial,Disseminating information related to COVID-19 to the public that is reliable and factually accurate
Germany,Quarantine,2020-03-13,2020-04-19,8335068,new_entry,original,,,2020-03-13,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-03-13,2020-05-09,1568036,update,original,End of Policy,,2020-03-13,Provincial,Other Quarantine
Germany,Quarantine,2020-03-15,2020-04-19,7809991,new_entry,original,,,2020-03-14,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-03-17,2020-04-19,570783,new_entry,original,,,2020-03-17,Provincial,Other Quarantine
Germany,Quarantine,2020-03-27,2020-04-10,6582940,new_entry,original,,,2020-03-27,Municipal,Other Quarantine
Germany,Quarantine,2020-04-03,2020-04-19,1599225,new_entry,original,,,2020-04-02,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-10,2020-04-19,8900509,new_entry,original,,,2020-04-09,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-10,2020-06-15,1140140,new_entry,original,,,2020-04-09,National,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-10,2020-05-11,6226957,new_entry,original,,,2020-04-09,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-10,2020-04-19,7374756,update,original,Change of Policy,Strengthening,2020-04-10,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-10,2020-04-19,7374756,update,original,Change of Policy,Strengthening,2020-04-10,Provincial,Quarantine outside the home or government facility (i.e. quarantine in a hotel)
Germany,Quarantine,2020-04-11,2020-06-15,5874422,new_entry,original,,,2020-04-10,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-11,2020-08-09,858709,update,original,End of Policy,Strengthening,2020-04-10,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-20,2020-05-03,1947262,new_entry,original,,,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-20,2020-05-05,4186350,new_entry,original,,,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-20,2020-05-03,8625551,new_entry,original,,,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-20,2020-05-06,2595107,update,original,Change of Policy,Strengthening,2020-04-18,Provincial,Other Quarantine
Germany,Quarantine,2020-04-20,2020-05-03,8900509,update,original,Change of Policy,Strengthening,2020-04-16,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-04-20,2020-05-03,2330090,update,original,Change of Policy,Strengthening,2020-04-16,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-03,2020-05-10,5874422,update,original,Change of Policy,Strengthening,2020-05-02,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-03,2020-05-10,8900509,update,original,Change of Policy,Strengthening,2020-05-01,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-04,2020-05-25,2595107,update,original,Change of Policy,Strengthening,2020-05-03,Provincial,Other Quarantine
Germany,Quarantine,2020-05-04,2020-05-17,2330090,update,original,Change of Policy,Strengthening,2020-05-02,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-06,2020-05-12,1597609,new_entry,original,,,2020-05-06,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-06,2020-05-20,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-06,2020-05-12,8625551,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-06,2020-05-17,8900509,update,original,Change of Policy,Strengthening,2020-05-05,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-10,2020-05-24,5874422,update,original,Change of Policy,Both Strengthening and Relaxing,2020-05-09,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-13,2020-06-05,2595107,update,original,Change of Policy,Relaxing,2020-05-12,Provincial,Other Quarantine
Germany,Quarantine,2020-05-13,2020-06-05,2595107,update,original,Change of Policy,Strengthening,2020-05-12,Provincial,Other Quarantine
Germany,Quarantine,2020-05-13,2020-06-21,1597609,update,original,End of Policy,,2020-05-06,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-17,2020-06-15,4830640,new_entry,original,,,2020-05-15,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-18,2020-06-30,6570122,new_entry,original,,,2020-05-18,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-18,2020-05-31,7534904,new_entry,original,,,2020-05-15,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-18,2020-05-31,2330090,update,original,End of Policy,Strengthening,2020-05-15,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-19,2020-07-05,8335068,update,original,End of Policy,,2020-05-19,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-20,2020-06-05,2317243,new_entry,original,,,2020-05-19,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-20,2020-07-05,8335068,update,original,End of Policy,,2020-05-20,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-20,2020-06-05,8625551,update,original,End of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-26,2020-06-15,2704781,new_entry,original,,,2020-05-25,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-27,2020-06-12,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-05-27,2020-06-26,2317243,update,original,End of Policy,,2020-05-19,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-03,2020-06-19,1947262,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-03,2020-06-19,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-05,2020-06-12,2595107,update,original,Change of Policy,Strengthening,2020-06-04,Provincial,Other Quarantine
Germany,Quarantine,2020-06-06,2020-06-15,8234096,new_entry,original,,,2020-06-05,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-08,2020-06-15,5739918,new_entry,original,,,2020-06-08,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-10,2020-06-15,3530311,new_entry,original,,,2020-06-10,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-12,2020-06-15,7092086,new_entry,original,,,2020-06-12,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-13,2020-07-15,2595107,update,original,Change of Policy,Strengthening,2020-06-09,Provincial,Other Quarantine
Germany,Quarantine,2020-06-15,2020-06-26,1947262,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-15,2020-06-26,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-16,2020-07-15,9506809,new_entry,original,,,2020-06-15,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-16,2020-06-30,6454487,new_entry,original,,,2020-06-15,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-16,2020-10-11,2255442,new_entry,original,,,2020-06-12,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-16,2020-07-15,2704781,update,original,End of Policy,,2020-06-15,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-19,2020-06-25,2599098,new_entry,original,,,2020-06-19,Municipal,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-19,2020-06-29,4427167,new_entry,original,,,2020-06-19,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-20,2020-07-05,7334879,new_entry,original,,,2020-06-20,Municipal,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-20,2020-07-05,2309161,new_entry,original,,,2020-06-20,Municipal,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-22,2020-06-25,4763420,new_entry,original,,,2020-06-16,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-22,2020-07-03,1947262,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-22,2020-07-03,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-26,2020-06-29,7474875,new_entry,original,,,2020-06-26,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-26,2020-07-10,1947262,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-26,2020-07-10,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-26,2020-10-12,4763420,update,original,End of Policy,,2020-06-16,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-29,2020-07-13,7474875,update,original,Change of Policy,Strengthening,2020-06-24,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-06-30,2020-07-14,600523,update,original,Change of Policy,Strengthening,2020-06-29,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-01,2020-07-13,5605788,new_entry,original,,,2020-07-01,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-02,2020-07-14,3391652,new_entry,original,,,2020-07-02,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-02,2020-07-17,1947262,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-02,2020-07-17,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-03,2020-07-13,6044275,new_entry,original,,,2020-07-03,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-06,2020-07-14,5391700,new_entry,original,,,2020-07-06,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-08,2020-07-27,6044275,update,original,Change of Policy,Strengthening,2020-07-07,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-14,2020-07-27,5459055,new_entry,original,,,2020-07-14,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-15,2020-08-31,2186461,new_entry,original,,,2020-07-14,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-15,2020-07-31,1947262,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-15,2020-07-31,4186350,update,original,Change of Policy,Strengthening,2020-04-17,Provincial,Self-Quarantine (i.e. quarantine at home)
Germany,Quarantine,2020-07-16,2020-08-30,9506809,update,original,Change of Policy,Strengthening,2020-07-07,Provincial,Self-Quarantine (i.e. quarantine at home)
