policy_id,entry_type,correct_type,update_type,update_level,date_announced,date_start,date_end,country,init_country_level,type,type_sub_cat
7683610,new_entry,original,,,2020-06-16,2020-06-29,2020-07-01,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
5598446,update,original,Change of Policy,Strengthening,2020-06-24,2020-06-29,2020-07-05,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
2355927,update,original,Change of Policy,Strengthening,2020-06-30,2020-07-01,2020-07-19,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
2355927,update,original,Change of Policy,Strengthening,2020-06-30,2020-07-01,2020-07-19,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
1702655,update,original,Change of Policy,Strengthening,2020-06-30,2020-07-01,2020-08-31,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
5598446,update,original,Change of Policy,Strengthening,2020-06-30,2020-07-01,2020-07-19,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
2355927,update,original,Change of Policy,Strengthening,2020-07-14,2020-07-15,2020-08-02,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
2355927,update,original,Change of Policy,Strengthening,2020-07-14,2020-07-15,2020-08-02,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
7413784,update,original,Change of Policy,Strengthening,2020-07-14,2020-07-15,2020-08-02,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
5598446,update,original,Change of Policy,Strengthening,2020-07-14,2020-07-15,2020-08-02,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
1895281,new_entry,original,,,2020-07-21,2020-07-21,2020-09-30,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
2355927,update,original,Change of Policy,Strengthening,2020-07-28,2020-07-29,2020-08-16,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
2355927,update,original,Change of Policy,Strengthening,2020-07-28,2020-07-29,2020-08-16,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
7413784,update,original,Change of Policy,Strengthening,2020-07-28,2020-07-29,2020-08-16,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
5598446,update,original,Change of Policy,Strengthening,2020-07-28,2020-07-29,2020-08-16,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
9027799,new_entry,original,,,2020-08-06,2020-08-11,2020-08-25,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9027799,new_entry,original,,,2020-08-06,2020-08-11,2020-08-25,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
2355927,update,original,Change of Policy,Strengthening,2020-08-14,2020-08-15,2020-09-02,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
2355927,update,original,Change of Policy,Strengthening,2020-08-14,2020-08-15,2020-09-02,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
5598446,update,original,Change of Policy,Strengthening,2020-08-14,2020-08-15,2020-09-02,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7413784,update,original,Change of Policy,Strengthening,2020-08-14,2020-08-15,2020-09-02,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
760066,update,original,End of Policy,,2020-08-16,2020-08-17,2020-12-16,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
760066,update,original,End of Policy,,2020-08-16,2020-08-17,2020-12-16,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
760066,update,original,End of Policy,,2020-08-16,2020-08-17,2020-12-16,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
850336,update,original,Change of Policy,,2020-08-22,2020-08-24,2020-08-30,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
850336,update,original,Change of Policy,,2020-08-22,2020-08-24,2020-08-30,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
850336,update,original,Change of Policy,,2020-08-22,2020-08-24,2020-08-30,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7834928,update,original,End of Policy,Strengthening,2020-06-09,2020-08-28,2021-02-15,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
9314392,update,original,Change of Policy,Strengthening,2020-08-28,2020-08-29,2020-09-01,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
9314392,update,original,Change of Policy,Strengthening,2020-08-28,2020-08-29,2020-09-01,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9314392,update,original,Change of Policy,Strengthening,2020-08-28,2020-08-29,2020-09-01,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
7237654,new_entry,original,,,2020-08-31,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
7237654,new_entry,original,,,2020-08-31,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
7237654,new_entry,original,,,2020-08-31,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
495299,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
495299,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
495299,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
5517489,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
5517489,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
5517489,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
7181656,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
7181656,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
7181656,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
4561848,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
4561848,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
4561848,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
5097113,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
5097113,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
5097113,new_entry,original,,,2020-08-13,2020-08-31,2021-02-21,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
8588648,new_entry,original,,,2020-09-01,2020-09-02,2020-09-18,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
8588648,new_entry,original,,,2020-09-01,2020-09-02,2020-09-18,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
9314392,update,original,Change of Policy,Strengthening,2020-09-01,2020-09-02,2020-10-04,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
9314392,update,original,Change of Policy,Strengthening,2020-09-01,2020-09-02,2020-10-04,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
9314392,update,original,Change of Policy,Strengthening,2020-09-01,2020-09-02,2020-10-04,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
5598446,update,original,Change of Policy,Strengthening,2020-09-01,2020-09-02,2020-09-18,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7413784,update,original,Change of Policy,Strengthening,2020-09-01,2020-09-02,2020-09-18,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
7413784,update,original,Change of Policy,Strengthening,2020-09-17,2020-09-18,2020-10-03,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
61853,new_entry,original,,,2020-09-17,2020-09-19,2020-10-03,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
8588648,update,original,Change of Policy,Both Strengthening and Relaxing,2020-09-17,2020-09-19,2020-10-03,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
8588648,update,original,Change of Policy,Both Strengthening and Relaxing,2020-09-17,2020-09-19,2020-10-03,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
3178535,new_entry,original,,,2020-06-15,2020-10-01,2021-03-31,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
6647760,new_entry,original,,,2020-09-14,2020-10-01,2021-03-31,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
8588648,update,original,Change of Policy,Strengthening,2020-10-01,2020-10-02,2020-10-18,Germany,Provincial,Closure and Regulation of Schools,Primary Schools (generally for children ages 10 and below)
8588648,update,original,Change of Policy,Strengthening,2020-10-01,2020-10-02,2020-10-18,Germany,Provincial,Closure and Regulation of Schools,Secondary Schools (generally for children ages 10 to 18)
61853,update,original,Change of Policy,Strengthening,2020-10-01,2020-10-02,2020-10-18,Germany,Provincial,Closure and Regulation of Schools,Higher education institutions (i.e. degree granting institutions)
7834928,update,original,Change of Policy,Strengthening,2020-06-09,2020-10-02,2020-12-13,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
7413784,update,original,Change of Policy,Strengthening,2020-10-01,2020-10-02,2020-10-18,Germany,Provincial,Closure and Regulation of Schools,Preschool or childcare facilities (generally for children ages 5 and below)
